B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,state,place,year
103,0,0,0,0,0,0,08,47235,2020
53,0,0,0,0,0,0,08,47345,2020
881,11,55,0,0,43,49,08,48060,2020
1279,0,16,0,0,51,3,08,48115,2020
4885,44,120,137,0,76,80,08,48445,2020
327,0,0,0,0,0,108,08,48500,2020
216,0,1,0,0,0,0,08,48555,2020
56,0,14,0,0,0,1,08,48940,2020
21,0,0,0,0,0,0,08,49215,2020
36,0,0,0,0,0,0,08,49325,2020
101,0,0,0,0,0,0,08,49490,2020
4503,0,0,48,0,240,187,08,49600,2020
2539,0,56,29,0,0,121,08,49875,2020
3053,399,75,843,0,180,242,08,50012,2020
2173,0,0,473,0,82,112,08,50026,2020
259,0,5,0,0,0,8,08,50040,2020
269,0,0,0,0,0,0,08,50380,2020
7135,11,78,60,0,366,212,08,50480,2020
1066,0,0,0,0,0,83,08,50920,2020
104,0,0,0,0,0,0,08,51250,2020
3716,6,31,0,0,242,77,08,51635,2020
151,0,0,0,0,0,0,08,51690,2020
17764,27,251,204,54,265,831,08,51745,2020
7314,10,0,76,0,29,262,08,51800,2020
146,0,0,8,0,0,73,08,51975,2020
380,7,2,4,0,0,8,08,52075,2020
174,0,0,0,0,0,0,08,52210,2020
504,0,1,2,0,38,20,08,52350,2020
1533,0,52,45,0,23,123,08,52550,2020
1050,0,0,0,0,0,0,08,52570,2020
456,0,0,5,0,32,19,08,52820,2020
240,0,0,0,0,0,0,08,53010,2020
438,0,0,0,0,0,13,08,53120,2020
1380,0,0,10,0,19,56,08,53175,2020
4340,0,18,40,0,195,284,08,53395,2020
4026,21,0,19,0,19,0,08,53780,2020
267,0,0,0,0,0,0,08,53875,2020
0,0,0,0,0,0,0,08,53945,2020
31029,1062,341,1598,99,1356,3716,08,54330,2020
323,0,0,0,0,58,1,08,54495,2020
547,0,1,0,0,108,7,08,54750,2020
584,0,0,0,0,0,0,08,54880,2020
580,24,0,2,0,0,1,08,54935,2020
529,3,5,0,1,0,18,08,55045,2020
722,16,33,7,0,0,0,08,55155,2020
1386,0,0,0,0,3,411,08,55540,2020
368,57,15,0,0,20,29,13,17272,2020
2467,2423,0,15,0,0,40,13,17328,2020
23,0,0,0,0,0,0,13,17468,2020
625,8,0,24,0,33,10,13,17496,2020
589,63,0,1,0,0,6,13,17552,2020
38,0,0,0,0,0,0,13,17580,2020
1610,11927,0,212,0,265,465,13,17776,2020
356,197,0,0,0,31,21,13,17832,2020
947,1163,12,6,28,0,2,13,18000,2020
82986,90798,608,4842,292,5570,10322,13,19000,2020
1190,117,0,169,0,262,87,13,19084,2020
5394,1370,0,41,0,77,126,13,19112,2020
250,87,0,0,0,0,0,13,19168,2020
1769,3376,0,223,0,467,810,13,19280,2020
4992,9990,0,247,0,141,335,13,19336,2020
280,242,0,0,0,4,50,13,19392,2020
3064,7445,0,19,23,0,49,13,19616,2020
2352,363,0,233,321,1047,194,13,19728,2020
4595,4001,0,131,10,173,498,13,19830,2020
5977,7384,0,77,0,230,445,13,20064,2020
620,522,0,15,0,0,66,13,20288,2020
345,182,0,0,8,0,0,13,20316,2020
365,114,0,240,0,0,0,13,20372,2020
541,44,0,0,0,0,70,13,20550,2020
171,102,0,0,0,0,0,13,20848,2020
5081,475,82,269,0,199,422,13,20932,2020
6887,2213,15,257,42,382,674,13,21017,2020
413,2946,0,3,0,70,38,13,21072,2020
3248,1602,0,79,0,931,315,13,21184,2020
6329,563,0,26,0,0,86,13,21240,2020
444,29,0,0,0,25,6,13,21268,2020
8488,3945,0,221,35,389,602,13,21324,2020
26080,1769,688,716,18,2348,1896,13,21380,2020
101,119,0,0,0,42,0,13,21436,2020
674,4,4,0,0,0,162,13,21632,2020
97,103,0,1,0,0,0,13,21688,2020
803,1129,0,0,0,0,24,13,21716,2020
772,78,0,1,0,196,24,13,21744,2020
629,1383,19,0,0,145,41,13,21800,2020
593,3378,0,188,0,0,23,13,21912,2020
2820,106,0,87,0,13,39,13,21940,2020
520,62,0,0,0,13,36,13,22024,2020
17460,4006,62,906,9,99,2272,13,22052,2020
1590,455,23,133,0,0,62,13,22080,2020
158,0,0,0,0,0,0,13,22108,2020
1947,97,6,38,0,24,135,13,22304,2020
117,49,0,0,0,0,70,13,22388,2020
27,80,0,0,0,0,0,13,22472,2020
160,0,0,0,0,0,0,13,22724,2020
527,416,0,0,0,0,0,13,22752,2020
328,0,0,0,0,0,0,13,22976,2020
205,0,0,0,0,0,0,13,23060,2020
33,0,0,0,0,0,0,13,23144,2020
4530,1651,29,320,0,103,867,13,23200,2020
479,270,0,0,0,0,0,13,23284,2020
777,1945,0,0,0,10,51,13,23368,2020
16,27,0,0,0,0,0,13,23480,2020
6380,349,401,1754,0,533,827,13,23536,2020
79,11,0,0,0,0,0,16,84430,2020
1032,3,5,0,0,2,34,16,84790,2020
232,0,1,0,0,0,9,16,85240,2020
0,0,0,0,0,0,0,16,85420,2020
293,0,0,0,2,0,3,16,86050,2020
4072,2,56,8,26,878,316,16,86140,2020
2508,1,45,0,0,74,108,16,86320,2020
430,0,0,1,0,0,9,16,87040,2020
60,0,0,0,0,0,0,16,87310,2020
873,0,13,31,40,642,141,16,87670,2020
222,2,9,0,0,0,3,16,87850,2020
116,2,96,0,0,2,1,16,88480,2020
235,0,0,0,0,0,0,16,88660,2020
3418,82,0,0,0,29,41,17,00113,2020
179,0,0,0,0,0,0,17,00178,2020
44,0,0,0,0,0,0,17,00191,2020
371,0,0,0,2,0,13,17,00230,2020
23568,1703,164,3727,0,5547,2005,17,00243,2020
97,2,0,0,0,0,0,17,00295,2020
800,0,0,0,0,4,8,17,00516,2020
1323,0,0,0,0,0,56,17,00555,2020
2118,15,26,13,0,12,31,17,00568,2020
167,0,0,0,0,0,0,17,00594,2020
3457,58,0,47,0,22,41,17,00646,2020
159,0,0,0,0,0,0,17,00659,2020
818,0,0,0,0,0,44,17,00672,2020
26100,702,15,2168,0,828,1035,17,00685,2020
674,0,0,0,0,2,0,17,00737,2020
592,0,0,21,0,3,39,17,00815,2020
133,0,0,0,0,0,0,17,00867,2020
235,25,0,2,0,0,5,17,00880,2020
290,0,0,0,0,0,6,17,00919,2020
13,2041,0,3,8,0,12,17,00958,2020
544,1,0,0,0,51,78,17,00971,2020
164,11,0,0,0,0,0,17,00997,2020
12104,4354,55,382,0,1109,839,17,01010,2020
2231,0,0,0,0,0,0,17,01049,2020
18514,6447,12,115,0,162,1240,17,01114,2020
596,38,0,0,0,0,0,17,01140,2020
310,0,0,1,0,31,0,17,01205,2020
266,0,0,0,0,0,1,17,01242,2020
2306,8,0,0,14,5,120,17,01270,2020
190,0,1,0,0,0,50,17,01361,2020
1056,16,0,6,0,17,23,17,01426,2020
457,0,0,0,0,3,0,17,01491,2020
36,0,0,0,0,0,0,17,01517,2020
3825,167,0,28,0,2,127,17,01543,2020
28,0,0,0,0,0,0,17,01556,2020
751,21,0,0,0,23,30,17,01569,2020
12111,208,38,629,0,427,818,17,01595,2020
626,0,0,0,0,0,13,17,01647,2020
325,3,0,5,0,0,0,17,01673,2020
1280,20,10,134,0,0,193,17,01803,2020
2269,92,53,0,0,99,327,17,01881,2020
389,0,0,0,1,10,0,17,01946,2020
995,1,6,0,0,11,38,17,01972,2020
353,0,0,0,0,0,0,17,02050,2020
191,0,3,0,0,13,4,17,02102,2020
477,291,0,3,0,0,6,17,50751,2020
96,800,7,0,0,0,13,17,50777,2020
141,0,0,0,0,0,0,17,50790,2020
609,0,0,3,0,0,32,17,50829,2020
6593,21,5,143,0,19,141,17,50868,2020
1415,15,0,21,0,7,45,17,50881,2020
360,6,1,0,0,0,3,17,50920,2020
114,0,0,0,0,0,0,17,50933,2020
3020,73,0,0,0,0,89,17,50998,2020
2010,9,0,21,0,0,12,17,51024,2020
39726,1809,307,6987,23,3227,2086,17,51089,2020
1665,0,0,0,0,0,18,17,51128,2020
2166,16,0,0,0,38,0,17,51154,2020
11239,2216,33,316,7,52,906,17,51180,2020
5293,133,0,36,0,30,215,17,51206,2020
2171,11,0,1,0,0,32,17,51232,2020
38,0,0,0,0,0,0,17,51271,2020
834,13,0,0,0,0,0,17,51284,2020
128,0,0,0,0,0,0,17,51310,2020
115,0,0,0,0,0,0,17,51336,2020
22338,480,164,3434,59,2611,2488,17,51349,2020
5865,1268,0,15,0,338,241,17,51453,2020
569,0,7,0,0,0,6,17,51479,2020
107,4,0,0,0,0,11,17,51544,2020
103052,6247,312,30215,28,1217,6663,17,51622,2020
432,0,0,0,0,2,8,17,51648,2020
129,0,0,0,0,0,14,17,51661,2020
3004,26,0,5,0,41,0,17,51700,2020
221,0,0,0,0,0,0,17,51726,2020
919,10,0,9,0,0,10,17,51791,2020
361,0,0,0,0,0,1,17,51882,2020
48,0,0,0,0,0,0,17,51934,2020
132,0,0,0,0,0,0,17,51947,2020
1558,0,0,0,0,0,21,17,51986,2020
355,4,2,6,0,15,0,17,51999,2020
1304,9,0,2,0,7,3,17,52103,2020
1896,18,0,4,0,0,2,17,52116,2020
2875,175,18,0,0,0,82,17,52142,2020
57,0,0,0,0,0,0,17,52155,2020
1299,3,0,0,0,0,22,17,52168,2020
263,0,0,0,0,0,0,17,50699,2020
500,0,12,3,0,0,0,17,52220,2020
129,0,0,0,0,0,3,17,52285,2020
247,0,3,3,0,0,4,17,52311,2020
298,5,1,0,0,16,1,17,52415,2020
127,30,0,3,0,1,11,17,52467,2020
407,0,0,0,0,14,2,17,52506,2020
252,0,0,0,0,0,5,17,52545,2020
25661,146,0,106,0,123,752,17,52584,2020
752,9,10,0,0,5,1,17,52623,2020
1169,154,0,14,0,2,17,17,52701,2020
185,0,0,0,0,0,0,17,52714,2020
207,0,0,0,0,0,0,17,52805,2020
2825,18,0,0,0,17,24,17,52844,2020
513,0,1,0,0,0,143,17,52961,2020
20869,874,71,5466,16,458,1444,17,53000,2020
627,2,1,0,0,2,8,19,30045,2020
132,0,0,0,0,0,0,19,30135,2020
978,0,8,0,19,6,0,19,30225,2020
30,0,0,0,0,0,0,19,30540,2020
999,9,5,8,0,23,44,19,30630,2020
794,0,0,0,0,0,2,19,30675,2020
26,0,0,0,0,0,0,19,30810,2020
537,0,0,2,0,0,4,19,30900,2020
562,0,0,0,0,0,5,19,30945,2020
961,0,2,0,0,0,5,19,31035,2020
5136,3,24,4,0,66,92,19,31350,2020
1003,0,0,24,0,0,0,19,31395,2020
630,0,1,0,0,0,0,19,31530,2020
112,0,0,0,0,0,0,19,31575,2020
289,0,0,0,0,0,9,19,31665,2020
857,35,0,0,0,8,32,19,31710,2020
836,120,4,0,0,2,82,19,31800,2020
44,0,0,0,0,0,0,19,31845,2020
180,0,0,0,0,0,0,19,31890,2020
823,0,0,0,0,0,6,19,31980,2020
528,0,0,0,3,0,21,19,32025,2020
193,0,0,0,0,0,0,19,32070,2020
468,0,0,2,0,0,10,19,32115,2020
1846,0,0,0,0,34,10,19,32160,2020
61,0,0,0,0,0,0,19,32295,2020
303,0,1,0,0,8,5,19,32475,2020
109,0,0,0,0,0,0,19,32520,2020
34,0,0,0,0,0,0,19,32565,2020
315,0,0,0,0,0,6,19,32610,2020
1093,0,3,62,12,11,1,19,32745,2020
1705,15,0,3,0,0,13,19,32790,2020
182,0,0,0,0,0,0,19,32925,2020
54,0,0,0,0,0,8,19,32970,2020
12878,0,53,514,0,0,301,19,33060,2020
8208,229,0,407,0,47,178,19,33105,2020
1071,0,0,6,0,14,88,19,33150,2020
2610,29,0,25,0,0,7,19,33195,2020
55,0,0,0,0,0,1,19,33240,2020
39,0,0,0,0,0,0,19,33285,2020
1538,4,0,3,0,0,13,19,33420,2020
277,0,0,1,0,0,1,19,30000,2020
1681,4,0,0,0,0,4,19,33465,2020
250,0,0,0,0,0,0,19,33645,2020
1220,0,0,0,0,51,29,19,33780,2020
61,0,0,0,0,0,0,19,33870,2020
4164,44,0,0,0,4,0,19,33960,2020
256,0,2,0,0,0,5,19,34005,2020
189,0,0,0,0,0,2,19,34185,2020
122,0,0,0,0,0,0,19,34365,2020
239,0,0,0,0,2,10,19,34410,2020
52,0,0,0,0,0,5,19,34455,2020
4464,115,16,37,0,57,124,19,34500,2020
82,1,1,1,0,0,11,19,34545,2020
246,0,0,0,0,0,2,19,34590,2020
127,0,1,4,0,0,58,19,34635,2020
658,0,0,0,0,0,51,19,34680,2020
1444,71,12,4,0,48,4,19,34725,2020
80,0,2,0,0,0,49,19,34770,2020
176,0,0,0,0,0,0,19,34860,2020
5239,1001,0,538,0,1137,353,24,29790,2020
147,10,0,0,0,0,0,24,30100,2020
46657,13325,165,3996,20,2080,5600,24,30325,2020
27,0,0,0,0,0,0,24,30567,2020
856,6247,382,570,0,1418,511,24,30575,2020
294,49,0,0,0,0,0,24,30650,2020
3472,213,87,513,0,115,177,24,30800,2020
411,0,1,0,0,0,18,24,30850,2020
6943,1063,19,222,0,65,238,24,30900,2020
3276,1474,12,254,0,142,123,24,30950,2020
2087,504,26,1153,0,73,207,24,31025,2020
912,13,0,9,0,0,27,24,31100,2020
30365,12109,257,13776,81,6455,4835,24,31175,2020
718,20,3,2,0,8,7,24,31225,2020
70,2,0,0,0,0,0,24,31250,2020
1096,149,0,0,0,0,17,24,31275,2020
2367,157,0,51,0,46,308,24,31350,2020
60,0,0,0,0,0,0,24,31400,2020
791,6,0,30,0,6,7,24,31525,2020
316,16,0,18,0,0,0,24,31575,2020
4684,3264,0,317,0,29,500,24,31625,2020
23,0,0,0,0,0,0,24,31875,2020
36890,21674,123,18057,0,5369,7416,24,32025,2020
308,0,0,0,0,0,0,24,32175,2020
94,0,0,21,0,0,0,24,32250,2020
813,11637,49,182,85,2741,798,24,32350,2020
439,5171,0,21,0,434,93,24,32500,2020
42715,16970,185,3154,121,2813,3691,24,32650,2020
277,14,0,2,0,7,23,24,32900,2020
4477,3415,60,2213,0,4017,929,24,33250,2020
2993,8314,0,949,10,816,640,24,33400,2020
3269,212,0,33,0,4,102,24,33850,2020
147,9,4,0,0,48,7,24,33950,2020
195,0,0,0,0,0,0,24,34150,2020
288,0,0,0,0,0,16,24,34350,2020
211,0,0,0,0,0,0,24,34425,2020
686,0,3,5,0,0,7,24,34525,2020
2572,454,18,12,13,101,408,24,34550,2020
6195,10581,101,2440,0,2890,1046,24,34775,2020
2422,189,3,2,0,14,243,24,35200,2020
126,0,0,0,0,0,0,24,35225,2020
11030,196,3,382,30,440,310,24,35412,2020
27415,7348,72,885,96,816,3395,24,36075,2020
9358,483,16,65,0,75,807,24,36125,2020
5662,122,29,398,0,83,109,24,36500,2020
4222,55,8,292,0,42,87,24,36512,2020
1615,10,0,21,0,19,26,24,36600,2020
10118,2386,32,246,26,320,680,24,37600,2020
833,119,0,2,0,0,65,24,37875,2020
94,3,8,0,0,52,0,24,37925,2020
2065,168,0,74,0,0,107,24,38025,2020
891,7,0,0,0,0,14,24,38437,2020
697,18,0,355,0,0,16,24,38475,2020
28,57,0,0,0,0,8,24,38500,2020
1668,1339,0,413,3,1124,190,24,38850,2020
792,14518,0,0,0,745,443,24,38975,2020
101,0,0,0,0,0,0,24,39175,2020
260,22,0,0,0,0,0,26,66980,2020
1442,15,12,0,0,1,25,26,67140,2020
243,0,6,0,0,0,30,26,67160,2020
1230,3,0,0,0,101,71,26,67280,2020
943,0,1,0,0,15,2,26,67500,2020
1885,99,0,0,0,5,44,26,67820,2020
1303,4,16,9,0,0,33,26,67900,2020
534,0,0,0,0,3,2,26,67980,2020
868,0,1,5,0,0,3,26,68240,2020
5260,98,0,0,302,45,146,26,68380,2020
296,0,0,0,0,0,0,26,68720,2020
3262,3668,30,0,0,214,291,26,68760,2020
10782,906,8,15,0,126,248,26,68880,2020
678,12,0,0,0,20,0,26,68990,2020
11484,314,21,828,0,28,528,26,69020,2020
59190,2723,107,9485,0,667,2168,26,69035,2020
158,0,0,0,0,0,0,26,69060,2020
5798,193,0,17,0,68,234,26,69080,2020
199,0,0,0,0,0,8,26,69120,2020
2927,5,0,40,0,3,202,26,69180,2020
2594,8,8,0,0,20,39,26,69260,2020
3454,225,0,0,0,136,93,26,69400,2020
12698,9594,9,230,0,255,758,26,69420,2020
2994,348,0,186,0,48,216,26,69520,2020
1001,13,6,0,0,3,114,26,69540,2020
348,3,28,3,0,11,35,26,69640,2020
649,16,0,0,0,0,6,26,69680,2020
34302,9921,112,680,15,360,1770,26,69800,2020
379,0,1,0,1,10,11,26,69880,2020
52213,2799,46,2111,22,337,1728,26,70040,2020
625,0,0,0,0,0,5,26,70160,2020
21541,21243,241,122,0,1114,4146,26,70520,2020
2003,31,4,0,0,5,58,26,70640,2020
5094,100,0,77,0,0,83,26,70680,2020
54013,2929,67,542,19,173,1441,26,70760,2020
2768,0,0,7,0,0,93,26,70800,2020
1298,88,630,34,9,4,70,26,70840,2020
209,0,2,0,0,0,0,26,70900,2020
7586,146,6,31,0,0,151,26,70940,2020
7128,351,152,417,0,45,235,26,70960,2020
4905,1861,37,38,0,0,315,26,71000,2020
8535,114,31,341,0,85,190,26,71140,2020
1272,2,1,1,0,9,11,26,71340,2020
472,3,1,0,0,3,16,26,71360,2020
2520,62,0,40,0,20,154,26,71540,2020
846,10,0,0,0,1,5,26,71560,2020
1574,2,2,0,0,0,21,26,71660,2020
874,0,4,0,0,0,21,26,71700,2020
9923,294,1625,58,69,43,1514,26,71740,2020
1181,0,8,8,0,0,15,26,71860,2020
114,0,0,0,0,0,0,26,72060,2020
1237,0,7,15,0,3,28,26,72080,2020
1461,33,0,3,0,5,16,26,72180,2020
293,0,0,0,0,0,0,26,72700,2020
2125,55,51,2,0,142,192,26,72840,2020
1296,17,26,0,0,0,41,26,72960,2020
782,0,0,3,0,0,40,26,73100,2020
78,0,0,0,0,0,0,35,50515,2020
271,0,0,0,0,0,0,35,50615,2020
229,0,0,0,0,4,0,35,50720,2020
5,0,251,0,0,6,4,35,50790,2020
0,0,214,0,0,0,0,35,50860,2020
816,4,545,0,5,398,202,35,50930,2020
3,7,707,0,0,0,0,35,51035,2020
19,0,0,0,0,0,0,35,51140,2020
9,0,483,0,0,0,0,35,51280,2020
10,2,1734,0,0,0,72,35,51420,2020
330,0,18,0,0,0,30,35,51490,2020
0,0,470,0,0,0,0,35,51715,2020
29,8,456,15,0,6,21,35,51770,2020
0,0,0,0,0,0,0,35,51840,2020
73,0,53,0,0,0,0,35,52190,2020
9,9,229,0,0,0,0,35,52300,2020
5367,0,61,14,0,136,282,35,52500,2020
131,0,0,0,0,28,0,35,52540,2020
363,0,103,0,0,232,162,35,52560,2020
47,0,0,0,0,0,0,35,52680,2020
9740,329,357,78,0,1984,843,35,52750,2020
40,0,0,0,0,37,40,35,53010,2020
45,16,962,1,0,93,103,35,53150,2020
0,0,529,0,0,0,0,35,53485,2020
32,0,0,0,0,33,0,35,53590,2020
3,0,387,0,0,0,16,35,53620,2020
0,0,0,0,0,185,0,35,53730,2020
0,0,0,0,0,0,0,35,54097,2020
184,0,0,0,0,0,8,35,54430,2020
5,0,0,0,0,0,0,35,54500,2020
620,0,17,7,0,0,41,35,54675,2020
0,0,560,0,0,0,0,35,54710,2020
93,0,0,0,0,191,26,35,54940,2020
3514,42,56,108,0,617,581,35,55270,2020
32,2,759,0,0,0,0,35,55340,2020
3,0,0,0,0,0,0,35,55550,2020
214,0,107,2,0,89,46,35,55595,2020
448,0,0,0,0,0,0,35,55605,2020
660,0,6,0,0,388,140,35,55620,2020
361,6,132,0,0,91,222,35,55830,2020
469,7,2,1,0,40,129,35,55900,2020
2957,0,22,28,0,452,140,35,56180,2020
1555,34,1,0,0,111,69,35,56748,2020
0,0,128,0,0,0,0,35,56810,2020
118,0,0,0,0,0,0,35,56950,2020
0,0,569,0,0,0,0,35,57160,2020
25,0,108,0,0,0,0,35,57175,2020
4,4,451,3,0,0,0,35,57190,2020
0,0,0,0,0,0,0,35,57440,2020
190,0,0,0,0,0,19,35,57510,2020
408,0,0,0,0,1,0,35,57990,2020
4006,0,91,42,0,167,200,35,58070,2020
46,6,0,0,0,0,0,35,58210,2020
339,0,0,0,0,11,0,35,58420,2020
828,7,503,18,3,605,130,35,58630,2020
211,0,0,0,0,0,415,35,58910,2020
12654,116,109,558,36,85,944,04,52930,2020
1536,115,606,4,4,342,567,04,53070,2020
831,3,38,0,0,0,0,04,53210,2020
1342,0,6,0,0,0,40,04,53350,2020
662,9,0,0,0,33,119,04,53490,2020
4459,0,30,12,0,343,159,04,53560,2020
13990,133,585,212,0,593,195,04,53700,2020
45,0,1279,0,0,38,1,04,53770,2020
555,7,0,0,0,0,4,04,53910,2020
137631,5431,1156,9579,356,8351,9605,04,54050,2020
43,0,1270,0,0,0,103,04,54190,2020
1131594,117807,33719,64060,3148,170928,137166,04,55000,2020
406,0,0,0,0,93,35,04,55210,2020
7745,26,0,57,0,859,268,04,55300,2020
2320,6,92,0,9,53,43,04,55560,2020
232,0,0,0,0,0,82,04,55630,2020
1597,0,66,0,0,37,0,04,55700,2020
261,0,0,0,0,0,144,04,55840,2020
117,0,0,0,0,0,0,04,55845,2020
1332,0,184,7,0,16,28,04,55880,2020
4118,0,94,40,0,19,138,04,55980,2020
188,0,0,0,0,0,0,04,55983,2020
20,0,808,36,19,1,26,04,56120,2020
1116,0,0,0,0,117,0,04,56400,2020
0,0,253,0,0,0,29,04,56470,2020
21,0,148,0,0,0,17,04,57170,2020
39552,240,243,833,64,1241,1290,04,57380,2020
40741,321,454,615,0,1220,2241,04,57450,2020
3667,0,0,62,0,27,0,04,58010,2020
44312,1778,175,1400,31,992,3474,04,58150,2020
655,0,0,0,0,0,0,04,58290,2020
8,0,792,38,0,12,19,04,58620,2020
447,0,0,0,0,156,258,04,58870,2020
998,0,52,45,0,0,190,04,59372,2020
37,10,547,1,0,3,54,04,59550,2020
0,0,136,0,0,0,0,04,59690,2020
3715,0,39,68,0,56,318,04,59760,2020
0,0,0,0,0,0,0,04,59900,2020
4564,217,0,83,0,117,356,04,60120,2020
15610,0,92,64,0,2071,2111,04,60180,2020
2302,0,0,0,0,0,25,04,60250,2020
92,0,0,0,0,0,0,04,60770,2020
0,0,502,19,0,0,8,04,60880,2020
0,0,0,0,0,6,0,04,61300,2020
507,0,0,0,0,0,79,04,61302,2020
0,0,379,0,0,0,0,04,61370,2020
0,0,769,0,0,0,0,04,61440,2020
713,0,0,0,0,0,0,04,61448,2020
29,0,0,0,0,0,2,04,61690,2020
0,0,351,0,0,0,0,04,61715,2020
276,6,2086,0,0,17,99,04,61720,2020
68,0,418,0,0,0,0,04,61800,2020
11840,24,68,202,0,12,181,04,61940,2020
8567,240,65,4,0,218,613,04,62000,2020
27360,773,217,516,0,638,1175,04,62140,2020
1456,0,0,0,0,8,17,04,62280,2020
2725,129,558,0,0,63,32,04,62350,2020
15099,428,8,390,110,16,331,37,51940,2020
1260,5,5,0,0,0,14,37,52000,2020
1772,218,12,0,0,87,99,37,52020,2020
541,829,0,0,0,0,42,37,52140,2020
76,0,0,0,0,0,0,37,52160,2020
5019,2103,19,591,0,762,429,37,52220,2020
9088,3070,191,232,0,190,1538,37,52260,2020
361,121,25,0,14,73,42,37,52400,2020
739,7,0,0,0,0,7,37,52500,2020
2970,916,0,64,0,35,236,37,52660,2020
1189,394,0,25,0,16,0,37,52685,2020
4264,351,0,26,0,40,225,37,52760,2020
726,82,0,0,0,0,0,37,52920,2020
906,2497,3,0,0,26,0,37,53040,2020
1141,1237,95,55,14,15,125,37,53140,2020
522,0,0,0,0,0,4,37,53160,2020
134,98,0,0,0,2,48,37,53200,2020
6724,274,0,570,0,0,125,37,53475,2020
737,0,0,0,0,0,18,37,53580,2020
125,106,4,0,0,0,12,37,53680,2020
706,289,13,0,0,327,61,37,53820,2020
61,1874,0,0,0,0,78,37,53840,2020
151,26,15,0,0,5,0,37,53900,2020
21,0,789,0,0,0,0,37,53950,2020
1425,216,7,20,0,0,182,37,54160,2020
1779,2110,297,0,0,429,328,37,54580,2020
12,29,211,0,0,0,0,37,54600,2020
270066,135758,1426,22717,179,19598,19954,37,55000,2020
1174,203,69,30,0,85,487,37,55040,2020
3378,313,27,28,0,125,253,37,55080,2020
2556,773,0,114,0,7,193,37,55260,2020
24,6,11,0,0,0,0,37,55340,2020
680,5,0,0,24,0,1,37,55460,2020
3109,337,0,0,0,0,0,37,55640,2020
981,1557,537,0,0,123,93,37,55660,2020
7702,5319,20,20,0,401,466,37,55900,2020
24,65,261,0,0,48,2,37,55940,2020
0,0,56,0,0,0,0,37,56100,2020
896,2,0,20,0,67,8,37,56240,2020
834,13,0,37,0,4,4,37,56340,2020
2072,449,4,27,39,38,241,37,56360,2020
243,490,0,8,0,0,0,37,56440,2020
580,45,24,0,0,0,42,37,56600,2020
2458,249,50,197,0,0,82,37,56710,2020
2865,665,0,0,0,0,48,37,56815,2020
8122,5339,206,212,64,1,618,37,56900,2020
1103,135,0,19,0,199,159,37,57000,2020
615,13,15,0,1,210,0,37,57020,2020
273,0,96,0,0,0,0,37,57039,2020
461,1070,0,25,0,0,45,37,57100,2020
2128,802,93,158,0,192,327,37,57200,2020
5392,3026,84,93,0,21,155,37,57260,2020
1853,61,23,0,0,41,112,37,57340,2020
17042,34312,146,796,12,998,1024,37,57500,2020
99,0,0,0,0,0,0,37,62580,2020
2212,0,0,94,0,0,20,37,62680,2020
1043,1016,0,0,0,27,171,37,62760,2020
11122,1918,31,491,126,437,222,37,63120,2020
2673,71,6,12,0,0,169,37,63130,2020
282,616,20,0,0,137,0,37,63240,2020
380,11,0,0,0,0,0,37,63340,2020
1098,67,0,0,0,0,0,37,63360,2020
3380,451,0,0,0,0,29,37,63400,2020
971,1860,0,0,0,0,0,37,63470,2020
48,779,0,0,0,0,0,37,63560,2020
1704,42,4,8,1,19,100,37,63680,2020
19,64,0,0,0,0,0,37,63720,2020
1756,1231,0,74,0,17,149,37,63760,2020
0,0,0,0,0,0,0,37,63780,2020
2729,1225,0,76,7,17,139,37,63880,2020
315,0,0,0,0,20,0,37,63920,2020
5920,1931,16,797,0,101,1114,37,64000,2020
1142,82,0,0,0,13,0,37,64050,2020
616,665,60,0,8,48,62,37,64160,2020
5397,4270,122,328,45,680,1251,37,64180,2020
2098,4,0,6,0,38,75,37,64260,2020
251,38,0,0,0,18,40,37,64380,2020
12676,1818,0,760,12,115,400,37,64420,2020
1386,11,5,0,0,3,16,37,64460,2020
3186,469,4,0,0,0,75,37,64500,2020
235,250,0,0,0,6,40,37,64560,2020
709,442,1,9,0,166,0,37,64580,2020
14614,9720,240,905,119,927,589,37,64740,2020
1422,106,16,11,0,0,111,37,64840,2020
735,297,0,0,0,89,48,37,64940,2020
477,123,0,0,0,0,0,37,65020,2020
4341,562,0,144,0,33,371,37,65040,2020
1009,127,0,8,0,27,73,37,65100,2020
205,68,0,9,0,0,3,37,65120,2020
1169,15,0,0,0,341,21,37,65260,2020
168,110,0,0,0,2,6,37,65320,2020
473,0,1,8,0,0,5,37,65530,2020
10153,530,14,358,0,23,205,37,65580,2020
158,83,0,0,0,0,0,37,65700,2020
3883,0,0,32,0,22,57,37,65900,2020
2959,113,0,22,0,7,86,37,66040,2020
3606,161,21,0,0,5,567,37,66280,2020
313,0,0,0,0,96,12,37,66340,2020
3095,28,0,159,0,21,36,37,66360,2020
1780,334,0,46,0,12,82,37,66460,2020
1979,94,74,0,0,214,335,37,66500,2020
1901,1663,159,21,0,66,228,37,66520,2020
4953,5409,98,18,0,225,103,37,66700,2020
121,0,0,0,0,0,1,37,66740,2020
1607,340,0,6,0,65,128,37,66960,2020
459,517,0,42,0,6,30,37,66980,2020
209,272,0,0,0,6,71,37,67000,2020
19804,4305,39,281,0,864,1541,37,67420,2020
1135,93,0,0,0,0,158,37,67700,2020
2422,222,0,0,0,0,43,37,67720,2020
